label,timestamp,type,subject,eid,object,subject_name,object_name,anomaly_label,rule,machine,techniques
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,1B2CDCE9-3908-11E8-BF66-D9AA8AFF4A69,73DD93FE-6277-5C90-90E7-F4A4EF4ADD22,0191F4F7-146F-545F-AF14-25726F54928C,alpine,/var/mail/user,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_WRITE,1B2CDCE9-3908-11E8-BF66-D9AA8AFF4A69,7FC42A97-19ED-5C41-94B1-8F5C35C07145,10BE0416-A267-EE51-A7A2-3DCFB1EEFA06,alpine,/tmp/.31.29ad6,0,http://w3id.org/sepses/resource/rule/corrupt-file-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,Corrupt_File
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,50F6DC9C-3908-11E8-BF66-D9AA8AFF4A69,E53C27CB-B106-5A45-A041-9DC6783DE880,01D8A3C8-E9ED-675E-ADE9-B10ADE6755CB,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,50F6DC9C-3908-11E8-BF66-D9AA8AFF4A69,0BBD8BE9-499C-557A-9D44-3EA7D5518324,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D3F06AE0-3909-11E8-BF66-D9AA8AFF4A69,7BACDBAD-A22F-5316-9548-B12A8BE8517F,25EF79CA-16E7-F952-A716-1C37B2F9E989,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D3F06AE0-3909-11E8-BF66-D9AA8AFF4A69,74A08D97-3803-5BFA-A9E3-D8947922094E,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,139102D6-390A-11E8-BF66-D9AA8AFF4A69,A350E30B-6EBB-5995-B75D-D094879BCEAD,5F9530C8-36D8-C956-9836-BFE986C950FB,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,139102D6-390A-11E8-BF66-D9AA8AFF4A69,526B7892-B9E4-5811-BEDF-C2305A301AEA,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2B2E776E-390A-11E8-BF66-D9AA8AFF4A69,4D4A3929-5A7B-5FA0-91C4-EE06C3B2DD92,20D5B6E6-BED5-9753-95BE-93BAA39785B9,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2B2E776E-390A-11E8-BF66-D9AA8AFF4A69,DEC3D3C6-4F08-5511-95A0-74523BF9388A,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2B2E776E-390A-11E8-BF66-D9AA8AFF4A69,EF128E98-57BA-56B0-9268-EE9F0A954EAD,3B02E045-D277-295F-B7D2-CB15BF2946EF,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,E0535104-390A-11E8-BF66-D9AA8AFF4A69,AB7B57C2-9B0C-5BA0-ACA4-3D9F97DBEB6B,CA747C9A-0CFA-D358-BA0C-AE6218D316C6,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,E0535104-390A-11E8-BF66-D9AA8AFF4A69,725ABDDA-889A-52E8-9ABB-C4C5B19BD7DD,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,E0535104-390A-11E8-BF66-D9AA8AFF4A69,9124AD74-EC7C-52A2-9BC3-8EDFF0EEB941,F84E4D3B-8D50-E657-908D-74BA77E63A99,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,1E2A4DD7-390B-11E8-BF66-D9AA8AFF4A69,6522F8A5-D2EB-5F32-B0C7-545BCB0CAE07,125A3849-F681-755A-81F6-685EFA75F050,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,1E2A4DD7-390B-11E8-BF66-D9AA8AFF4A69,4B2D3F26-C56F-5971-9E65-A01A0367D784,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3D672812-390D-11E8-BF66-D9AA8AFF4A69,605955A9-2F87-5A5D-87A7-5BFD3FF9125A,0D8CE321-F320-445A-A0F3-9C0C2A44D736,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3D672812-390D-11E8-BF66-D9AA8AFF4A69,60C17EA9-6EA8-5982-8CAF-93BE27039263,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3F3A44DE-390D-11E8-BF66-D9AA8AFF4A69,065EB8BA-B105-5853-97FC-EB4ED045A5E1,88405113-9D32-EF52-B29D-E0D9C2EF94CE,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3F3A44DE-390D-11E8-BF66-D9AA8AFF4A69,218042EA-94FA-519C-846A-7B0DA8E5BE64,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,90521244-390D-11E8-BF66-D9AA8AFF4A69,88D7084D-682C-5613-A9C9-91D42F12D6ED,3549FF5B-8FA2-A655-A28F-0E7785A6DC2E,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,90521244-390D-11E8-BF66-D9AA8AFF4A69,CD4C9895-BC3A-57EA-8AD3-9711941D788F,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,90521244-390D-11E8-BF66-D9AA8AFF4A69,3F893586-29B9-53B7-B92C-677347962F5A,63EDD3EE-3679-E957-B936-6A8107E97FFC,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D176B2F9-390D-11E8-BF66-D9AA8AFF4A69,8B5FAA7A-D430-5571-8992-DF55480AC887,F6AD85C3-7EA5-E657-A57E-425997E61F0B,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D176B2F9-390D-11E8-BF66-D9AA8AFF4A69,B36AE665-D76E-5224-824B-DBC879B40E3B,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,FCED0FA4-390D-11E8-BF66-D9AA8AFF4A69,DD93E727-B517-59A1-AAD9-FF7A9A8B947D,A5CA3A28-DA12-235F-92DA-939B3F234F52,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,07189DEC-390F-11E8-BF66-D9AA8AFF4A69,8CD75562-CD5E-5A4E-85FF-0C433626F7FE,A81F80DF-24C1-D954-8124-F40654D9421E,imapd,/var/mail/george,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,0FA94649-390F-11E8-BF66-D9AA8AFF4A69,BD60224F-9393-5AC7-96D7-0CB651D2A0DD,4814634F-CB86-3354-86CB-3CE45433A704,imapd,/tmp/.31.29d08,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,0FA94649-390F-11E8-BF66-D9AA8AFF4A69,8475BB8E-B802-5ECC-B6EB-1BEECD26F39B,35951E9C-54B9-D65B-B954-D0861BD6B329,imapd,/home/george/Sent,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_WRITE,4E8D412C-390F-11E8-BF66-D9AA8AFF4A69,762E7002-4033-5309-BE96-7EDE5460A995,60B91632-41CD-4954-8D41-874144499F74,alpine,/tmp/.31.29ad6,0,http://w3id.org/sepses/resource/rule/corrupt-file-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,Corrupt_File
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,4E8D412C-390F-11E8-BF66-D9AA8AFF4A69,7CED164E-6FBD-5DAD-850D-7A5BC450D662,0191F4F7-146F-545F-AF14-25726F54928C,alpine,/var/mail/user,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,FCED0FA4-390D-11E8-BF66-D9AA8AFF4A69,DE0683A9-1D7B-59DF-B190-4AC20FF616E3,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,1D326275-3910-11E8-BF66-D9AA8AFF4A69,963C48E9-E39E-56FF-AD24-41161DA94D21,9E814AE6-FA32-495C-B2FA-7793FC49E852,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,1D326275-3910-11E8-BF66-D9AA8AFF4A69,29E77D49-005A-51C2-9363-57B528C085EF,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D559ED3A-3910-11E8-BF66-D9AA8AFF4A69,AC501E25-80C0-5A4D-9A6E-D4295196AE95,D28CD839-60E5-EB5B-A560-6CC04BEBE36E,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,D559ED3A-3910-11E8-BF66-D9AA8AFF4A69,3E5978AA-028F-5F12-97F5-FB8BC178151F,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,35BA62A2-3912-11E8-BF66-D9AA8AFF4A69,8A69534E-C50F-536B-8688-FA6EDFB57D71,724707B5-1B01-BD5B-811B-3F1CCBBDE0FA,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,35BA62A2-3912-11E8-BF66-D9AA8AFF4A69,A34785D1-20CE-5311-9B29-9281F1F412EF,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_WRITE,449CE163-3912-11E8-BF66-D9AA8AFF4A69,824AD572-384C-564F-BEB9-96ED9AC42607,01B297ED-769A-A657-9A76-9E8747A61BA1,alpine,/tmp/.31.29ad6,0,http://w3id.org/sepses/resource/rule/corrupt-file-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,Corrupt_File
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,449CE163-3912-11E8-BF66-D9AA8AFF4A69,8D410743-2F1A-5D1B-A896-391BA9B3FFD3,0191F4F7-146F-545F-AF14-25726F54928C,alpine,/var/mail/user,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,48B58B15-3912-11E8-BF66-D9AA8AFF4A69,8DE2B5E0-1DF1-567D-8E75-C50DDB8FF403,520C3DD6-CE59-305B-99CE-BAFC5B3074C2,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,48B58B15-3912-11E8-BF66-D9AA8AFF4A69,2ECF58E0-5F4F-59AC-811A-77B16FC90696,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,4543B065-3913-11E8-BF66-D9AA8AFF4A69,990136DE-7582-58C0-AD4D-2934DA52E14C,25ADB03B-43B5-D054-B543-7BD6A4D02A15,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,4543B065-3913-11E8-BF66-D9AA8AFF4A69,D71CFDB4-1771-5468-8C93-8D53592B0B52,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9C16CA32-3913-11E8-BF66-D9AA8AFF4A69,1764CE6B-2E20-5302-83F2-1EDF664326A3,C37F800E-9E20-9156-A09E-DFCE969102CB,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9C16CA32-3913-11E8-BF66-D9AA8AFF4A69,83088AE8-F355-5565-9B14-A8A17ACDBDC4,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9C7E7548-3913-11E8-BF66-D9AA8AFF4A69,86F6D559-1C33-5E3C-BF72-FEAE8E1CFEA8,D38C60C7-B056-3058-96B0-D82F28302D50,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9C7E7548-3913-11E8-BF66-D9AA8AFF4A69,9C929233-BEB6-5350-AD20-C64FE0DF8737,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2C0C4277-3914-11E8-BF66-D9AA8AFF4A69,95BF9640-15D2-5D9B-90C0-ADDCE8068B41,45F73026-FA93-E65E-93FA-774C4EE68B5B,imapd,/tmp/.31.29d08,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2C0C4277-3914-11E8-BF66-D9AA8AFF4A69,7195C727-AEE7-56E8-84E4-29253C155D98,35951E9C-54B9-D65B-B954-D0861BD6B329,imapd,/home/george/Sent,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,2375D135-3914-11E8-BF66-D9AA8AFF4A69,C33C908B-7606-58C9-BD9A-4A66D8AA72FC,A81F80DF-24C1-D954-8124-F40654D9421E,imapd,/var/mail/george,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,6688E841-3916-11E8-BF66-D9AA8AFF4A69,FB051182-9DED-559E-8596-5C877D320802,9847B3D5-794C-CB58-8C79-53D0C8CB2227,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,6688E841-3916-11E8-BF66-D9AA8AFF4A69,F73A039D-6F98-53F7-9AD0-C5732D519377,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,B1D467E1-3917-11E8-BF66-D9AA8AFF4A69,7340BBC8-829E-5D86-BD4D-B1CE39354870,F91FBE27-E086-5650-86E0-410C90565438,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,B1D467E1-3917-11E8-BF66-D9AA8AFF4A69,8A93A339-CCA2-510B-836E-8B52DF59803D,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9776AC4D-391A-11E8-BF66-D9AA8AFF4A69,C87A1016-6CE1-5929-85CA-61EB86545D7B,077E48D3-F164-EE52-A4F1-4CC102EE25EB,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,9776AC4D-391A-11E8-BF66-D9AA8AFF4A69,3A1C4AD2-4752-57DF-BFA5-56E20858BCAB,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,EB827C2E-391B-11E8-BF66-D9AA8AFF4A69,F085D856-6747-5253-BAD2-97B795E8C49A,56851766-C0F5-2850-B5C0-2E77C0288D59,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,EB827C2E-391B-11E8-BF66-D9AA8AFF4A69,69AE8D82-2E4B-5694-9E33-1E45540C8A80,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,AFE17AA5-391C-11E8-BF66-D9AA8AFF4A69,1AA6FD86-E7F1-5B08-B0D8-EF63DA8D5145,5EC8FB9E-2B34-5E51-B42B-6AC6D15E74D6,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,AFE17AA5-391C-11E8-BF66-D9AA8AFF4A69,FDB4F88A-8404-5573-BC68-81342D558B9D,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3F8C0C99-391D-11E8-BF66-D9AA8AFF4A69,E212B2D8-5E4F-50C0-8E81-3A853745846D,EA772BED-4BFE-9C50-BE4B-9A8D109C1227,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,3F8C0C99-391D-11E8-BF66-D9AA8AFF4A69,05C40E86-B46C-5A19-BCCC-E8E69B6E0EAC,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,E0D50C31-3920-11E8-BF66-D9AA8AFF4A69,BE0977E2-5949-516E-822D-8C21A93869EC,6D5DB389-F764-2D5F-A4F7-6D4FDF2D6A61,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,E0D50C31-3920-11E8-BF66-D9AA8AFF4A69,CD0FE239-F2A6-5556-8DF5-6ABD2A07BEC8,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,6587EA5B-3921-11E8-BF66-D9AA8AFF4A69,04CEBE13-ABCB-55B5-BCFE-F80AD1ADC0BB,2822D94F-2C25-3853-A52C-CCBA333840FE,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,6587EA5B-3921-11E8-BF66-D9AA8AFF4A69,096E16CD-7791-5C2D-98BC-D3AD369D54AC,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,11BF0111-3925-11E8-BF66-D9AA8AFF4A69,EE280C4E-1F34-56C1-AAC7-45C0B5BD57FD,97D43964-72C8-8F51-8872-5570118F3B9D,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,11BF0111-3925-11E8-BF66-D9AA8AFF4A69,3640BC75-9C3F-5AD5-8DCD-5140B58670B0,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,77680E0B-3925-11E8-BF66-D9AA8AFF4A69,4469C141-4294-565C-954C-B671AAA9B384,C5AF34F5-72E0-7C5C-A072-83483C7C042F,imapd,/tmp/.31.29ada,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
,1.52E+18,EVENT_MODIFY_FILE_ATTRIBUTES,77680E0B-3925-11E8-BF66-D9AA8AFF4A69,5467C6EB-6786-5CE4-B3FF-4894D621E037,234D9DA9-A60B-2A52-8BA6-FAF9C22A33EA,imapd,/var/mail/bob,0,http://w3id.org/sepses/resource/rule/change-permission-rule,83C8ED1F-5045-DBCD-B39F-918F0DF4F851,T1222
